date,Holiday,Standard,Summer,Rainfall depth (mm),Air temperature (°C),Air humidity (%),Windspeed (km/h),DMA_E
2022/11/6 23:00,1,1,1,0,12.7,55,18,77.22498212
2022/11/7 00:00,1,1,1,0,12.9,58,13,66.95
2022/11/7 01:00,1,1,1,0,13,55,13,63.04
2022/11/7 02:00,1,1,1,0,13,62,7,61.11
2022/11/7 03:00,1,1,1,0,12.6,59,7,58.5356108
2022/11/7 04:00,1,1,1,0,12.5,63,8,60.96
2022/11/7 05:00,1,1,1,0,12.4,65,6,63.97
2022/11/7 06:00,1,1,1,0,12.7,66,5,82.41
2022/11/7 07:00,1,1,1,0,12.7,68,4,108.48
2022/11/7 08:00,1,1,1,0,13.6,65,5,104.06
2022/11/7 09:00,1,1,1,0,14.4,62,4,100.58
2022/11/7 10:00,1,1,1,0,15,65,4,94.53
2022/11/7 11:00,1,1,1,0,15.9,61,10,91.86
2022/11/7 12:00,1,1,1,0,15.8,61,10,92.41
2022/11/7 13:00,1,1,1,0,16.4,58,8,90.43
2022/11/7 14:00,1,1,1,0,16.7,53,7,87.78
2022/11/7 15:00,1,1,1,0,17,56,7,85.67
2022/11/7 16:00,1,1,1,0,17,50,4,83.45
2022/11/7 17:00,1,1,1,0,16.5,54,4,86.33
2022/11/7 18:00,1,1,1,0,15.1,67,5,91.04
2022/11/7 19:00,1,1,1,0,14.4,69,6,94.99
2022/11/7 20:00,1,1,1,0,13.9,70,6,96.59
2022/11/7 21:00,1,1,1,0,13.5,73,5,89.6
2022/11/7 22:00,1,1,1,0,13,73,5,81.2
2022/11/7 23:00,1,1,1,0,13.2,72,5,75.14
2022/11/8 00:00,1,1,1,0,12.7,74,4,66.82
2022/11/8 01:00,1,1,1,0,12.4,75,6,63
2022/11/8 02:00,1,1,1,0,12.3,75,6,60.91
2022/11/8 03:00,1,1,1,0,12.5,73,7,60.15
2022/11/8 04:00,1,1,1,0,12,74,4,60.96
2022/11/8 05:00,1,1,1,0,11.8,75,6,63.78
2022/11/8 06:00,1,1,1,0,11.8,74,5,80.53
2022/11/8 07:00,1,1,1,0,11.6,77,5,109.58
2022/11/8 08:00,1,1,1,0,12.9,75,3,105.42
2022/11/8 09:00,1,1,1,0,14.1,68,5,99.16
2022/11/8 10:00,1,1,1,0,15.4,65,6,94.63
2022/11/8 11:00,1,1,1,0,15.8,62,5,89.78
2022/11/8 12:00,1,1,1,0,16.2,63,6,90.03
2022/11/8 13:00,1,1,1,0,16.1,66,5,90.55
2022/11/8 14:00,1,1,1,0,16.6,65,6,88.65
2022/11/8 15:00,1,1,1,0,16,69,6,83.67
2022/11/8 16:00,1,1,1,0,16.2,70,3,83.95
2022/11/8 17:00,1,1,1,0,16,70,2,86.46
2022/11/8 18:00,1,1,1,0,15.7,74,5,90.49
2022/11/8 19:00,1,1,1,0,15.6,75,5,95.21
2022/11/8 20:00,1,1,1,0,15.2,70,7,97.31
2022/11/8 21:00,1,1,1,0,15.2,68,5,88.97
2022/11/8 22:00,1,1,1,0,14.6,70,6,82.63
2022/11/8 23:00,1,1,1,0,14.7,68,7,76.32
2022/11/9 00:00,1,1,1,0,14.7,66,11,67.12
2022/11/9 01:00,1,1,1,0,15.1,65,12,62.72
2022/11/9 02:00,1,1,1,0,15.2,69,12,62.12
2022/11/9 03:00,1,1,1,0,15.4,73,9,62.34
2022/11/9 04:00,1,1,1,0,15.5,75,7,61.15
2022/11/9 05:00,1,1,1,0,15.7,76,4,64.48
2022/11/9 06:00,1,1,1,0,16.1,78,5,80.79
2022/11/9 07:00,1,1,1,0,16.2,78,8,109.8
2022/11/9 08:00,1,1,1,0,16.3,79,11,104.48
2022/11/9 09:00,1,1,1,0,16.6,80,13,97.19
2022/11/9 10:00,1,1,1,0,17.2,80,8,89.07
2022/11/9 11:00,1,1,1,0,16.8,83,14,87.51
2022/11/9 12:00,1,1,1,0,16.6,83,12,91.01
2022/11/9 13:00,1,1,1,0,16.8,82,8,89.71
2022/11/9 14:00,1,1,1,0,16.8,79,9,87.32
2022/11/9 15:00,1,1,1,0,16.5,79,10,84.35
2022/11/9 16:00,1,1,1,0,16.5,78,7,83.19
2022/11/9 17:00,1,1,1,0,16.5,76,5,85.25
2022/11/9 18:00,1,1,1,0,16.5,80,4,88.45
2022/11/9 19:00,1,1,1,0,16.2,83,5,94.34
2022/11/9 20:00,1,1,1,0,16.4,82,5,97.2
2022/11/9 21:00,1,1,1,0,16.3,83,4,89.54
2022/11/9 22:00,1,1,1,0.6,16.2,86,7,82.13
2022/11/9 23:00,1,1,1,0.4,15.6,90,6,74.85
2022/11/10 00:00,1,1,1,0,16,89,6,67.59
2022/11/10 01:00,1,1,1,0,16.2,85,7,62.06
2022/11/10 02:00,1,1,1,0,16.5,83,8,60.72
2022/11/10 03:00,1,1,1,0,16.5,81,8,59.74
2022/11/10 04:00,1,1,1,0,16.8,79,8,60.93
2022/11/10 05:00,1,1,1,0.1,16.8,79,7,64.36
2022/11/10 06:00,1,1,1,0,16.8,79,7,81.29
2022/11/10 07:00,1,1,1,0,16.9,79,8,105.17
2022/11/10 08:00,1,1,1,0,17.1,78,13,103.12
2022/11/10 09:00,1,1,1,0,17.3,77,12,96.22
2022/11/10 10:00,1,1,1,2.3,15.8,87,7,92.31
2022/11/10 11:00,1,1,1,1.9,15.9,89,10,89.77
2022/11/10 12:00,1,1,1,1.7,15.7,80,18,89.69
2022/11/10 13:00,1,1,1,0.7,15.4,77,27,89.38
2022/11/10 14:00,1,1,1,0.6,16.1,75,30,87.29
2022/11/10 15:00,1,1,1,0,16.4,70,28,84.53
2022/11/10 16:00,1,1,1,0,16.4,70,24,85.08
2022/11/10 17:00,1,1,1,0,16.4,71,10,85.74
2022/11/10 18:00,1,1,1,0,16.9,65,6,89.21
2022/11/10 19:00,1,1,1,0,16.2,69,13,95.04
2022/11/10 20:00,1,1,1,0,15.8,67,6,94.91
2022/11/10 21:00,1,1,1,0,15.7,68,9,90.65
2022/11/10 22:00,1,1,1,0,15.2,67,11,82.35
2022/11/10 23:00,1,1,1,0,15.5,65,12,76.16
2022/11/11 00:00,1,1,1,0,15.1,67,13,67.37
2022/11/11 01:00,1,1,1,0,14.4,68,17,63.15
2022/11/11 02:00,1,1,1,0,14.7,67,18,61.46
2022/11/11 03:00,1,1,1,0,14.9,67,20,60.82
2022/11/11 04:00,1,1,1,0,13.9,68,17,59.97
2022/11/11 05:00,1,1,1,0,13.8,74,19,64.14
2022/11/11 06:00,1,1,1,0,13.5,72,22,80.66
2022/11/11 07:00,1,1,1,0,13.7,68,16,108.54
2022/11/11 08:00,1,1,1,0,13.9,68,11,107.42
2022/11/11 09:00,1,1,1,0,14.7,65,15,100.92
2022/11/11 10:00,1,1,1,0,15.6,62,14,96.86
2022/11/11 11:00,1,1,1,0,16.7,61,18,91.52
2022/11/11 12:00,1,1,1,0,17.1,58,13,90.08
2022/11/11 13:00,1,1,1,0,17.8,57,17,91.23
2022/11/11 14:00,1,1,1,0,18.3,50,11,89.28
2022/11/11 15:00,1,1,1,0,17.9,55,13,85.97
2022/11/11 16:00,1,1,1,0,17.2,61,18,84.97
2022/11/11 17:00,1,1,1,0,15.9,62,15,87.39
2022/11/11 18:00,1,1,1,0,15.6,60,16,89.43
2022/11/11 19:00,1,1,1,0,15.3,59,19,92.18
2022/11/11 20:00,1,1,1,0,15.5,54,18,93.55
2022/11/11 21:00,1,1,1,0,16.5,45,18,85.92
2022/11/11 22:00,1,1,1,0,15.3,51,9,78.42
2022/11/11 23:00,1,1,1,0,16.3,45,18,75.07
2022/11/12 00:00,1,1,1,0,15.2,46,14,68.28
2022/11/12 01:00,1,1,1,0,15.9,41,9,63.69
2022/11/12 02:00,1,1,1,0,16.2,38,17,62.14
2022/11/12 03:00,1,1,1,0,16,39,15,60.85
2022/11/12 04:00,1,1,1,0,15.8,46,6,61.65
2022/11/12 05:00,1,1,1,0,15,51,4,62.39
2022/11/12 06:00,1,1,1,0,14.8,57,3,69.02
2022/11/12 07:00,1,1,1,0,14.9,57,5,85.11
2022/11/12 08:00,1,1,1,0,14.9,63,2,101.37
2022/11/12 09:00,1,1,1,0,15.3,61,4,107.25
2022/11/12 10:00,1,1,1,0,15.4,64,4,103.47
2022/11/12 11:00,1,1,1,0,15.7,62,4,95.62
2022/11/12 12:00,1,1,1,0,16.8,71,5,95.3
2022/11/12 13:00,1,1,1,0,17.5,69,7,95.29
2022/11/12 14:00,1,1,1,0,18.9,46,4,92.06
2022/11/12 15:00,1,1,1,0,19.3,36,8,87.96
2022/11/12 16:00,1,1,1,0,18.8,36,18,87.97
2022/11/12 17:00,1,1,1,0,18.3,39,36,87.28
2022/11/12 18:00,1,1,1,0,17.8,35,21,88.9
2022/11/12 19:00,1,1,1,0.1,18.1,39,36,90.48
2022/11/12 20:00,1,1,1,0,17.7,33,40,89.12
2022/11/12 21:00,1,1,1,0,16.9,41,26,82.42
2022/11/12 22:00,1,1,1,0,15.9,45,11,77.27
2022/11/12 23:00,1,1,1,0,15.4,51,8,75.43
2022/11/13 00:00,1,1,1,0,15,53,13,69.92
2022/11/13 01:00,1,1,1,0,14.5,53,22,65.49
2022/11/13 02:00,1,1,1,0,13.8,59,19,61.87
2022/11/13 03:00,1,1,1,0,14,58,21,60.35
2022/11/13 04:00,1,1,1,0,13.9,60,32,60.19
2022/11/13 05:00,1,1,1,0,13.1,59,50,61.07
2022/11/13 06:00,1,1,1,0,13,59,38,65.18
2022/11/13 07:00,1,1,1,0,13.3,60,27,78.63
2022/11/13 08:00,1,1,1,0,13.5,63,17,97.75
2022/11/13 09:00,1,1,1,0,13.9,60,33,109.47
2022/11/13 10:00,1,1,1,0,14.2,61,53,109.57
2022/11/13 11:00,1,1,1,0,14.3,61,49,104.82
2022/11/13 12:00,1,1,1,0,14.7,55,35,98.95
2022/11/13 13:00,1,1,1,0,14.8,53,19,95.18
2022/11/13 14:00,1,1,1,0,14.7,59,40,91.02
2022/11/13 15:00,1,1,1,0,14.4,60,50,85.59
2022/11/13 16:00,1,1,1,0,14.2,62,42,86.24
2022/11/13 17:00,1,1,1,0,14,58,33,88.45
2022/11/13 18:00,1,1,1,0,13.4,66,21,90.77
2022/11/13 19:00,1,1,1,0,13.4,70,26,91.58
2022/11/13 20:00,1,1,1,0,13.2,65,27,92.6
2022/11/13 21:00,1,1,1,0.1,13.5,66,25,85.67
2022/11/13 22:00,1,1,1,0,13.1,64,19,79.78
2022/11/13 23:00,1,1,1,0,13,67,26,74.87
2022/11/14 00:00,1,1,1,0,12.8,68,27,67.55
2022/11/14 01:00,1,1,1,1.6,11.9,74,27,62
2022/11/14 02:00,1,1,1,0.3,12.3,76,26,60.49
2022/11/14 03:00,1,1,1,0,12.7,73,27,59.81
2022/11/14 04:00,1,1,1,0,13.1,69,25,60.03
2022/11/14 05:00,1,1,1,0,13.2,70,21,63.6
2022/11/14 06:00,1,1,1,0,12.6,73,19,80.44
2022/11/14 07:00,1,1,1,0,13,72,17,106.15
2022/11/14 08:00,1,1,1,0,13.5,72,15,104.44
2022/11/14 09:00,1,1,1,0,14.2,71,11,97.68
2022/11/14 10:00,1,1,1,0,14.3,70,14,93.62
2022/11/14 11:00,1,1,1,0,14.3,69,18,90.78
2022/11/14 12:00,1,1,1,0,15.1,67,19,89.37
2022/11/14 13:00,1,1,1,0,15.1,66,14,90.75
2022/11/14 14:00,1,1,1,0.3,14.3,70,12,85.88
2022/11/14 15:00,1,1,1,0.8,13.4,75,13,83.59
2022/11/14 16:00,1,1,1,0.3,12.9,78,14,83.67
2022/11/14 17:00,1,1,1,0.5,12.8,81,12,84.33
2022/11/14 18:00,1,1,1,0.2,13.3,78,5,89.6
2022/11/14 19:00,1,1,1,0.1,13.4,74,8,96.06
2022/11/14 20:00,1,1,1,0,13.6,76,8,97.47
2022/11/14 21:00,1,1,1,0,13,75,13,91.26
2022/11/14 22:00,1,1,1,0,13.2,75,12,80.5
2022/11/14 23:00,1,1,1,0,13.2,75,6,74.58
2022/11/15 00:00,1,1,1,0,13.3,74,10,67.24
2022/11/15 01:00,1,1,1,0,12.6,77,6,62.36
2022/11/15 02:00,1,1,1,0,12.3,79,4,60.69
2022/11/15 03:00,1,1,1,0,11.9,81,5,60.34
2022/11/15 04:00,1,1,1,0,11.5,83,4,61.06
2022/11/15 05:00,1,1,1,0,11.6,82,6,64.05
2022/11/15 06:00,1,1,1,0,11.9,80,4,79.33
2022/11/15 07:00,1,1,1,0,12.3,78,4,105.84
2022/11/15 08:00,1,1,1,0,12.4,78,5,102.9
2022/11/15 09:00,1,1,1,0,13,77,5,95.53
2022/11/15 10:00,1,1,1,0,13.5,77,6,90.85
2022/11/15 11:00,1,1,1,0,14,76,7,87.71
2022/11/15 12:00,1,1,1,0,14,75,8,88.9
2022/11/15 13:00,1,1,1,0,14.4,72,8,90.59
2022/11/15 14:00,1,1,1,0,14.7,72,6,86.43
2022/11/15 15:00,1,1,1,0,14.7,74,17,84.1
2022/11/15 16:00,1,1,1,0,14.2,72,18,83.27
2022/11/15 17:00,1,1,1,0,13.9,75,15,85.24
2022/11/15 18:00,1,1,1,0,13.6,76,8,88.1
2022/11/15 19:00,1,1,1,0,13.4,76,9,94.84
2022/11/15 20:00,1,1,1,0,13.3,77,8,94.53
2022/11/15 21:00,1,1,1,0,13.2,79,9,89.51
2022/11/15 22:00,1,1,1,0,13.4,79,8,82.71
2022/11/15 23:00,1,1,1,0.5,12.3,88,6,75.27
2022/11/16 00:00,1,1,1,0.8,12.4,93,7,66.89
2022/11/16 01:00,1,1,1,0.1,12.6,93,5,63.72
2022/11/16 02:00,1,1,1,0.6,12.8,94,7,58.0398888
2022/11/16 03:00,1,1,1,0.3,13.1,94,5,56.86895753
2022/11/16 04:00,1,1,1,0.7,13.1,94,4,60.6
2022/11/16 05:00,1,1,1,0.1,13.6,94,5,63.46
2022/11/16 06:00,1,1,1,0.4,13.7,93,8,79.55
2022/11/16 07:00,1,1,1,0,14.2,93,9,104.26
2022/11/16 08:00,1,1,1,0.9,14.1,93,5,101.34
2022/11/16 09:00,1,1,1,0.9,14.2,94,4,96.16
2022/11/16 10:00,1,1,1,0.8,14.3,94,2,89.02
2022/11/16 11:00,1,1,1,0.3,14.6,94,3,88.9
2022/11/16 12:00,1,1,1,0,15,93,2,88.11
2022/11/16 13:00,1,1,1,0,15.1,92,3,88.89
2022/11/16 14:00,1,1,1,0,15.2,91,4,85.89
2022/11/16 15:00,1,1,1,0,15.3,89,3,82.95
2022/11/16 16:00,1,1,1,0.6,14.4,92,5,82.52
2022/11/16 17:00,1,1,1,0.6,14.3,94,2,85.14
2022/11/16 18:00,1,1,1,0.3,14.6,93,5,88.85
2022/11/16 19:00,1,1,1,1,14.6,89,6,94.74
2022/11/16 20:00,1,1,1,0,14.8,83,8,94.86
2022/11/16 21:00,1,1,1,0,14.7,82,8,89.27
2022/11/16 22:00,1,1,1,0,15.3,82,6,81.1
2022/11/16 23:00,1,1,1,0,14.9,82,7,76.33
2022/11/17 00:00,1,1,1,0,14,82,10,67.94
2022/11/17 01:00,1,1,1,0,14,82,11,62.01
2022/11/17 02:00,1,1,1,0,13.8,82,10,61.07
2022/11/17 03:00,1,1,1,0,13.2,76,7,59.77
2022/11/17 04:00,1,1,1,0,13.7,76,8,60.46
2022/11/17 05:00,1,1,1,0,13.8,76,4,63.54
2022/11/17 06:00,1,1,1,0,13.7,83,7,79.71
2022/11/17 07:00,1,1,1,0,13.6,85,6,106.5
2022/11/17 08:00,1,1,1,0,14.1,84,7,103.42
2022/11/17 09:00,1,1,1,0,14.2,83,8,98.77
2022/11/17 10:00,1,1,1,0,14.3,82,10,91.01
2022/11/17 11:00,1,1,1,0,14.5,86,12,88.89
2022/11/17 12:00,1,1,1,0.1,14.5,83,22,87.45
2022/11/17 13:00,1,1,1,0,14.3,87,12,90.29
2022/11/17 14:00,1,1,1,0,14.1,86,9,87.74
2022/11/17 15:00,1,1,1,0,14.4,84,6,88.01
2022/11/17 16:00,1,1,1,0,14.6,83,3,82.98
2022/11/17 17:00,1,1,1,0,14.8,79,5,86.13
2022/11/17 18:00,1,1,1,0,14.7,78,8,89.29
2022/11/17 19:00,1,1,1,0,14.4,80,8,95.5
2022/11/17 20:00,1,1,1,0,14.3,81,8,96.57
2022/11/17 21:00,1,1,1,0,14.2,82,5,88.59
2022/11/17 22:00,1,1,1,0,14.1,81,6,82.16
2022/11/17 23:00,1,1,1,0,14.2,84,4,77.16
2022/11/18 00:00,1,1,1,0.2,14,86,5,68.93
2022/11/18 01:00,1,1,1,0.1,14.2,85,5,63.02
2022/11/18 02:00,1,1,1,0,14.3,86,4,61.26
2022/11/18 03:00,1,1,1,0.9,13.9,89,4,60.77
2022/11/18 04:00,1,1,1,6.3,14.3,92,9,60.68
2022/11/18 05:00,1,1,1,12.6,13.5,92,11,65.06
2022/11/18 06:00,1,1,1,5.2,13.3,85,13,78.77
2022/11/18 07:00,1,1,1,0,13.6,85,7,102.93
2022/11/18 08:00,1,1,1,0,14.3,88,9,102.69
2022/11/18 09:00,1,1,1,0,15,88,5,96.99
2022/11/18 10:00,1,1,1,0,15.5,86,3,90.76
2022/11/18 11:00,1,1,1,0,15.2,88,10,89.3
2022/11/18 12:00,1,1,1,0,14.6,86,15,89.77
2022/11/18 13:00,1,1,1,0.1,14.1,82,26,89.32
2022/11/18 14:00,1,1,1,0,14.6,77,9,87.69
2022/11/18 15:00,1,1,1,0,14.1,73,7,84.99
2022/11/18 16:00,1,1,1,0,14,65,12,83.84
2022/11/18 17:00,1,1,1,0,13.3,64,18,86.51
2022/11/18 18:00,1,1,1,0,13.7,63,12,88.92
2022/11/18 19:00,1,1,1,0,12.5,72,8,94.05
2022/11/18 20:00,1,1,1,0,11.6,70,9,93.15
2022/11/18 21:00,1,1,1,0,11.4,72,6,87
2022/11/18 22:00,1,1,1,0,11.2,73,5,80.38
2022/11/18 23:00,1,1,1,0,11.5,72,7,77.13
2022/11/19 00:00,1,1,1,0,11,76,5,69.72
2022/11/19 01:00,1,1,1,0,11.1,75,4,64.84
2022/11/19 02:00,1,1,1,0,11.1,75,5,61.69
2022/11/19 03:00,1,1,1,0,11.3,77,4,60.74
2022/11/19 04:00,1,1,1,0,11.4,75,6,61.43
2022/11/19 05:00,1,1,1,0,11.3,71,4,62.12
2022/11/19 06:00,1,1,1,0,11,71,6,69.05
2022/11/19 07:00,1,1,1,0,11.6,67,5,83.66
2022/11/19 08:00,1,1,1,0,11.8,68,5,100.2
2022/11/19 09:00,1,1,1,0,12.9,61,9,110.18
2022/11/19 10:00,1,1,1,0,12.9,64,17,104.47
2022/11/19 11:00,1,1,1,0,13,65,20,99.95
2022/11/19 12:00,1,1,1,0,12.7,63,28,97.08
2022/11/19 13:00,1,1,1,0,12,65,29,97.48
2022/11/19 14:00,1,1,1,0,11.6,69,28,93.71
2022/11/19 15:00,1,1,1,0,11.6,69,29,89.72
2022/11/19 16:00,1,1,1,0,11.3,71,26,89.27
2022/11/19 17:00,1,1,1,0,11.4,71,31,88.49
2022/11/19 18:00,1,1,1,0,11.7,72,45,89.43
2022/11/19 19:00,1,1,1,0,11.2,71,44,89.99
2022/11/19 20:00,1,1,1,0,11.2,70,41,87.92
2022/11/19 21:00,1,1,1,0.3,11.2,69,55,81.42
2022/11/19 22:00,1,1,1,0,10.5,68,49,77.86
2022/11/19 23:00,1,1,1,0.2,10,70,53,75.7
2022/11/20 00:00,1,1,1,0,9.7,72,51,71.24
2022/11/20 01:00,1,1,1,0,9.6,72,45,64.58
2022/11/20 02:00,1,1,1,0,9.2,70,37,61.14
2022/11/20 03:00,1,1,1,0.1,9.3,72,35,59.88
2022/11/20 04:00,1,1,1,0.1,9.3,71,42,59.89
2022/11/20 05:00,1,1,1,0,10,67,30,61.02
2022/11/20 06:00,1,1,1,0,10.3,62,21,64.56
2022/11/20 07:00,1,1,1,0,10.5,61,12,76.04
2022/11/20 08:00,1,1,1,0,10.6,63,16,92.93
2022/11/20 09:00,1,1,1,0,10.4,63,20,105.96
2022/11/20 10:00,1,1,1,0,10.4,67,29,109.28
2022/11/20 11:00,1,1,1,0,10,66,21,104.86
2022/11/20 12:00,1,1,1,0,10.3,64,21,99.61
2022/11/20 13:00,1,1,1,0,10.9,66,23,97.26
2022/11/20 14:00,1,1,1,0,11,66,20,90.6
2022/11/20 15:00,1,1,1,0,11.1,64,18,87.89
2022/11/20 16:00,1,1,1,0,10.8,61,16,85.96
2022/11/20 17:00,1,1,1,0,10.2,64,8,88.38
2022/11/20 18:00,1,1,1,0,9.5,64,6,91.68
2022/11/20 19:00,1,1,1,0,9.6,65,8,94.63
2022/11/20 20:00,1,1,1,0,9.4,64,13,94.75
2022/11/20 21:00,1,1,1,0,9,65,10,88.68
2022/11/20 22:00,1,1,1,0,8.9,66,19,80.45
2022/11/20 23:00,1,1,1,0,8.8,67,13,74.49
2022/11/21 00:00,1,1,1,0,8.5,67,18,66.4
2022/11/21 01:00,1,1,1,0,9.1,65,7,61.81
2022/11/21 02:00,1,1,1,0,9.3,64,5,60.1
2022/11/21 03:00,1,1,1,0,8.8,66,10,60.04
2022/11/21 04:00,1,1,1,0,8.4,68,7,59.36
2022/11/21 05:00,1,1,1,0,8.2,67,7,63.73
2022/11/21 06:00,1,1,1,0,8.5,68,6,79.05
2022/11/21 07:00,1,1,1,0,8.7,68,6,106.54
2022/11/21 08:00,1,1,1,0,8.8,66,4,105.12
2022/11/21 09:00,1,1,1,0,10.4,61,4,98.13
2022/11/21 10:00,1,1,1,0,10.9,58,5,93.42
2022/11/21 11:00,1,1,1,0,12.4,61,5,91.2
2022/11/21 12:00,1,1,1,0,12,58,5,91.49
2022/11/21 13:00,1,1,1,0,12.4,60,4,91.12
2022/11/21 14:00,1,1,1,0,12.3,59,4,88.38
2022/11/21 15:00,1,1,1,0,12.7,61,8,85.32
2022/11/21 16:00,1,1,1,0,12.8,61,5,84.25
2022/11/21 17:00,1,1,1,0,12,69,6,86.21
2022/11/21 18:00,1,1,1,0,11.7,69,8,88.65
2022/11/21 19:00,1,1,1,0,11,71,10,96.06
2022/11/21 20:00,1,1,1,0,10.9,70,12,95.03
2022/11/21 21:00,1,1,1,0,11.4,63,11,90.29
2022/11/21 22:00,1,1,1,0,12.2,59,10,82.29
2022/11/21 23:00,1,1,1,0,12.6,62,9,74.49
2022/11/22 00:00,1,1,1,1.8,11.1,75,11,66.36
2022/11/22 01:00,1,1,1,6.1,10.8,88,14,61.85
2022/11/22 02:00,1,1,1,0.2,11.9,80,16,60.46
2022/11/22 03:00,1,1,1,0,12.4,78,14,59.68
2022/11/22 04:00,1,1,1,0,13,74,18,61.31
2022/11/22 05:00,1,1,1,0,13.6,68,17,63.75
2022/11/22 06:00,1,1,1,0,13.6,70,17,78.97
2022/11/22 07:00,1,1,1,0,12.6,67,23,104.03
2022/11/22 08:00,1,1,1,0.1,10.7,68,37,99.39
2022/11/22 09:00,1,1,1,0.1,10.1,71,34,95.31
2022/11/22 10:00,1,1,1,0,10,71,38,91.05
2022/11/22 11:00,1,1,1,0.1,9.9,70,56,90.58
2022/11/22 12:00,1,1,1,0,10.7,67,69,89.44
2022/11/22 13:00,1,1,1,0.4,9.1,76,68,90.93
2022/11/22 14:00,1,1,1,0.2,8.8,76,73,87.22
2022/11/22 15:00,1,1,1,0,9.3,76,74,84.94
2022/11/22 16:00,1,1,1,0,9,75,73,84.1
2022/11/22 17:00,1,1,1,0,8.8,76,72,86.38
2022/11/22 18:00,1,1,1,0.2,9,75,73,89.17
2022/11/22 19:00,1,1,1,0,9,73,74,95.34
2022/11/22 20:00,1,1,1,0,9.2,72,73,97.15
2022/11/22 21:00,1,1,1,0,9.5,70,71,88.55
2022/11/22 22:00,1,1,1,0.2,9.7,69,72,81.23
2022/11/22 23:00,1,1,1,0,9.5,70,69,76.04
2022/11/23 00:00,1,1,1,0.4,9,79,61,67.18
2022/11/23 01:00,1,1,1,1.2,8.9,87,54,62.02
2022/11/23 02:00,1,1,1,0.2,9,90,45,60.41
2022/11/23 03:00,1,1,1,0,8.7,73,28,59.79
2022/11/23 04:00,1,1,1,0,9.1,72,26,60.47
2022/11/23 05:00,1,1,1,0,9.4,69,25,63.49
2022/11/23 06:00,1,1,1,0,9.6,67,26,79.26
2022/11/23 07:00,1,1,1,0,9.3,67,23,106.18
2022/11/23 08:00,1,1,1,0,9.7,67,27,104.8
2022/11/23 09:00,1,1,1,0,9.5,65,12,103.7186895
2022/11/23 10:00,1,1,1,0,9.7,66,15,92.88
2022/11/23 11:00,1,1,1,0,10.5,63,11,89.79
2022/11/23 12:00,1,1,1,0,10.9,65,11,88.08
2022/11/23 13:00,1,1,1,0,10.8,63,7,90.08
2022/11/23 14:00,1,1,1,0,11.3,63,8,87.57
2022/11/23 15:00,1,1,1,0,11.5,62,8,84.54
2022/11/23 16:00,1,1,1,0,12.8,57,4,84.15
2022/11/23 17:00,1,1,1,0,11,67,5,86.53
2022/11/23 18:00,1,1,1,0,9.8,73,9,90.34
2022/11/23 19:00,1,1,1,0,9.7,72,7,95.82
2022/11/23 20:00,1,1,1,0,9.3,72,6,97.94
2022/11/23 21:00,1,1,1,0,9.6,72,7,90.16
2022/11/23 22:00,1,1,1,0,9.4,74,7,82.54
2022/11/23 23:00,1,1,1,0,9.4,74,7,75.55
2022/11/24 00:00,1,1,1,0,9,76,10,67.04
2022/11/24 01:00,1,1,1,0,9.6,78,8,62.6
2022/11/24 02:00,1,1,1,0,9.6,79,6,61.48
2022/11/24 03:00,1,1,1,0,9.8,80,6,60.38
2022/11/24 04:00,1,1,1,0,10,79,7,61.08
2022/11/24 05:00,1,1,1,0,10.3,79,5,64.06
2022/11/24 06:00,1,1,1,0,10.5,78,6,79.78
2022/11/24 07:00,1,1,1,0,9.8,80,6,106.8
2022/11/24 08:00,1,1,1,0,11.2,75,5,103.85
2022/11/24 09:00,1,1,1,0,11.7,75,5,99.12
2022/11/24 10:00,1,1,1,0,12.6,71,2,93.47
2022/11/24 11:00,1,1,1,0,13.9,70,2,88.76
2022/11/24 12:00,1,1,1,0,14,67,4,89.81
2022/11/24 13:00,1,1,1,0,14.1,68,7,91.99
2022/11/24 14:00,1,1,1,0,14.8,69,9,87.83
2022/11/24 15:00,1,1,1,0,14.4,71,9,86.79
2022/11/24 16:00,1,1,1,0,14.1,72,9,83.96
2022/11/24 17:00,1,1,1,0,14.2,72,8,84.94
2022/11/24 18:00,1,1,1,0,13,76,6,90.84
2022/11/24 19:00,1,1,1,0,12.1,80,6,95.88
2022/11/24 20:00,1,1,1,0,12.1,81,4,95.05
2022/11/24 21:00,1,1,1,0,11.2,83,6,90.45
2022/11/24 22:00,1,1,1,0,12.2,83,8,82.65
2022/11/24 23:00,1,1,1,0,11.6,80,7,75.94
2022/11/25 00:00,1,1,1,0,11.6,81,3,68.43
2022/11/25 01:00,1,1,1,0,11.2,81,3,62.95
2022/11/25 02:00,1,1,1,0,11.4,78,6,60.96
2022/11/25 03:00,1,1,1,0,11.5,78,9,60.19
2022/11/25 04:00,1,1,1,0,11.1,79,6,61.31
2022/11/25 05:00,1,1,1,0,11.1,78,3,63.71
2022/11/25 06:00,1,1,1,0,10.7,79,5,79.86
2022/11/25 07:00,1,1,1,0,11.1,77,5,106.71
2022/11/25 08:00,1,1,1,0,11.5,77,5,104.72
2022/11/25 09:00,1,1,1,0,12.6,75,7,99.07
2022/11/25 10:00,1,1,1,0,13.5,71,8,92.74
2022/11/25 11:00,1,1,1,0,14.5,69,8,89.53
2022/11/25 12:00,1,1,1,0,15,66,7,89.48
2022/11/25 13:00,1,1,1,0,14.9,68,5,90.01
2022/11/25 14:00,1,1,1,0,15,68,6,86.54
2022/11/25 15:00,1,1,1,0,15.1,69,8,84.01
